0.123493976,491,20926.18999,12608.83086,20947.36747,12595.15342,20860.78605,12650.75469
0.147727273,634,24406.65409,15073.55752,24512.34091,14862.41610,24074.49554,15714.06486
0.100806452,650,27653.40690,17340.28002,27715.75672,17313.28468,27482.23247,17413.02979
0.162634409,414,25483.89104,15092.51168,25027.71102,14814.42185,26909.93277,15846.08982
0.082287308,758,24259.60313,15467.90139,24445.79079,15629.65168,23710.23457,14966.96910
0.18046133,484,27057.42931,15358.57579,27249.36228,15332.02319,26447.71121,15426.78934
0.165697674,517,24486.77124,13127.49870,24091.56686,13005.59224,25668.94783,13416.26454
0.221779548,366,23604.60366,13371.48651,23009.23904,13285.29355,25545.33766,13467.16101
0.124641834,610,27205.04909,15236.28729,27176.01146,15240.30428,27289.85356,15224.23254
0.087018545,634,23471.42183,14535.37018,23272.07275,14451.21347,24025.96032,14752.78823
0.144578313,367,36017.96777,19900.01897,35943.20884,19936.60960,36244.97967,19786.76271
0.14809591,457,20256.21406,12369.21838,19976.92666,12332.21580,21067.75000,12440.58736
0.182423435,565,24105.88004,13931.97368,24434.83755,13789.71823,23080.78838,14317.84634
0.129205922,721,27751.04675,13943.48350,28106.18573,13942.17251,26656.15768,13890.49386
0.129277567,457,30602.17973,18765.69446,30533.05323,18891.30591,30814.40078,18373.07365
0.098550725,652,28627.12741,16666.43413,28848.56522,16766.49557,28000.93033,16363.95543
0.191576087,433,21679.35714,11870.22116,21269.24864,11642.48016,22991.70435,12481.06848
0.178120617,327,19534.80171,12521.78050,19359.70407,12631.52599,20089.66667,12150.81725
0.100689655,814,26966.33978,14656.72227,27744.32552,14707.36884,24780.13953,14288.45978
0.187331536,473,19529.88980,12028.02854,19369.36119,12013.77395,20050.03057,12059.43008
0.068119891,1074,30448.89583,17974.69273,31380.94142,18083.76736,27952.10219,17435.37953
0.146376812,472,28741.52717,14992.54730,28957.09710,15075.51715,28094.81739,14721.90889
0.129032258,793,29497.17528,16441.91858,30056.24731,16536.30522,27785.44856,16028.70693
0.172506739,595,24490.13402,12910.38726,24648.67790,12823.29634,23974.17105,13176.63505
0.156334232,543,26408.36566,13539.97256,26503.19003,13596.50647,26124.65726,13365.38225
0.112482853,461,22812.32248,14655.98698,22789.52263,14559.43407,22877.75984,14929.44058
0.261096606,406,29689.12538,15604.49893,30245.47258,15407.22534,27778.08520,16118.30005
0.126329787,486,24981.92879,16334.17210,24815.53324,16301.06246,25523.61472,16429.82730
0.149315068,408,20345.46488,14148.15632,20245.78219,14145.88803,20651.21429,14150.73209
0.14690027,457,28104.03662,16892.96932,27706.09299,16853.58704,29329.24066,16955.10400
0.009957326,820,31592.88843,16716.34168,31495.01707,16756.51977,31843.99635,16610.17488
0.07957958,881,27892.22535,15116.65628,28266.64264,14757.08854,26921.94553,15970.12410
0.172086721,659,29172.95626,16537.33626,29664.55827,16419.84821,27692.13061,16799.59251
0.181564246,620,23543.31456,14316.34867,23709.42179,14218.10931,23014.72444,14612.01755
0.082269504,530,27440.42739,16017.91933,27576.48511,16004.07896,27070.07722,16049.69080
0.102601156,580,24091.54873,12814.63762,24174.25145,12757.28978,23864.44444,12968.10010
0.086065574,751,30938.19261,17299.85060,30906.56967,17123.31906,31023.92593,17769.34389
0.154811715,665,25263.24737,14361.61793,25207.67225,14128.88115,25434.26609,15053.96721
0.138968481,962,25814.12047,13065.83295,26353.80372,12854.12534,24244.54167,13541.22145
0.124324324,726,31524.29239,16019.96129,31815.87703,15756.22725,30643.58776,16760.64251
0.135359116,486,26024.92945,15134.21999,26113.90331,15329.12241,25771.31890,14561.38262
0.038352273,1044,29218.31402,16974.29181,29318.06676,17037.42041,28967.50714,16811.90669
0.159895151,726,26731.57669,15170.07061,26738.38139,14803.28585,26710.03320,16276.86810
0.173852573,485,21118.07218,15002.68861,21115.72601,14855.19677,21125.18987,15441.52301
0.11829436,461,30180.34886,16727.02919,29940.98624,16704.35373,30908.45188,16774.83309
0.190751445,493,18196.49725,9498.08076,18330.97110,9508.42061,17767.66820,9452.26286
0.179806362,421,22292.03270,13113.61717,22157.44260,13180.63490,22724.51556,12886.39710
0.087956698,875,27143.78937,16138.00578,27597.73613,16247.15502,25843.53101,15748.94896
